X1,X2,X3
-0.5410306084504222,-0.8137967196957203,19.826032305518012
0.11531017539303184,-1.7128133433418538,18.987497221838755
0.7889205959607604,0.6076754941053599,17.264562902700128
-0.6014674002328975,-1.200072951111782,20.110271386581108
1.5896584686564186,0.3494898323238145,18.28692161488148
-1.0397411935970613,0.18931763218675024,18.48125496003401
-1.0942275733222866,-0.20342061321517735,17.334717031519187
-0.08026409806753915,-1.065202431251796,19.409898996128884
0.5290801153472037,0.9119726989083529,19.691063423652597
0.2796709758844873,-1.5486920761609984,19.472194596669258
2.6933867989425715,3.133910476311499,18.52639822753636
-1.384376007063687,-0.9772340714497239,17.685051064672926
2.0057005397173184,1.9957594052667658,19.366916322518158
-0.007402915761705973,-0.08411782143219514,20.92804673874944
-0.5004636070474485,0.01563063698918543,19.3509643415266
-0.9534773952332644,-0.04537281993929054,18.068850089174063
-0.19640634922378952,0.8207171827741153,19.40181992320253
-0.9904149158098188,-1.5263045503138275,20.510586514490665
-1.1231906263218063,-1.895600578198303,20.176077775734253
0.9014116506319061,0.4895956224944868,19.503613667273605
1.3652159679910665,1.3358647941353419,19.97333905041642
0.3381945068938067,1.3508829581997075,18.629411308203522
-1.377564752420729,-0.812568512933983,19.78362300961998
0.5765543555811404,0.43201045588174314,19.81360336398861
-0.9514745479622783,-1.4685501676963946,20.68271757584501
-1.1532535376543473,-0.780064098465558,17.52491924513341
-0.008627152568768575,-0.49553423260649104,16.773448911633523
-0.053534123406124144,0.9591999411362477,20.510663773006772
0.2833312423814232,-0.26641543288690955,18.86382647718802
-0.6423625735709219,-0.3754811760403022,20.005978787843553
1.771181322267821,2.646790829133069,16.578147569423844
-0.2996239689003558,-1.5693230258746693,19.931355744615
-0.3149626994511464,1.4218987627569573,17.506799763313033
2.341795501991835,3.1770265221263516,17.439764596881385
-2.6173458311843905,-3.6839670906766755,18.142716848365716
1.2195327412233294,2.1907887365570344,18.35393174110138
-0.8916617124746719,-0.45834758238533607,20.256174403981785
-0.6952436929887599,-1.4561282047206712,19.117456907950043
-0.20581485542923286,-1.2363212753448316,20.19069402210395
-0.8204337627077896,0.19563374705624836,19.98373743002328
-1.3017745149679816,-1.228817205766496,19.175602892469545
-0.8489977207293125,-1.4342309811299172,19.07367689573032
-1.3188271310506305,-2.5546350897227157,18.369220247385726
1.1467074567646212,2.119585702602824,18.926428979509687
-0.2750134949919327,-1.2384864998866298,21.24042802706765
1.1585203424583141,2.9542913438576015,18.15054358057853
2.289636535783838,2.8819829863945263,20.551243853378196
0.044511120556348906,0.47045583781547917,18.951779949733208
0.1271942394255986,-1.456384490435759,19.192971677060953
0.5846429110519695,-0.3316230402672672,20.48063095925278
-0.7751551004992799,-2.552548975391696,18.20228687571701
1.3131844662258283,1.5334025432511682,20.061886305826437
0.15724298942997814,-1.0037511728408164,18.762533732060128
-1.7472082060537095,-2.1554804771617233,21.139281359684237
0.17156592736507836,-0.3436570988609712,20.72547162738918
-1.1841728896747767,-0.9434621086995496,17.67592207034186
1.2431281375038843,0.09985539331837034,19.243510959387283
-0.08072345762917482,0.9481098760867159,19.325509663098043
-0.5087099359339189,-0.40134348058608615,18.772124569978907
1.4345845924012675,2.185976044718726,19.087749350798358
-0.03366728970706277,-0.7765164284401397,18.656196927610353
-0.2422938399970509,-1.1532414264777304,18.576215429058337
0.5712740024773321,-0.4877600237941152,18.477607784815863
-0.22147445838325372,0.553679030169748,20.348928229038965
-3.59362148163928,-4.050934253218532,20.82429716909513
0.2239917073481594,1.3304442847448765,19.67231408417948
-1.9499352667314993,-0.5259928518920844,18.483476353210865
-0.582720579106308,0.050896601527428365,17.868215414899794
-0.8622453955310361,-0.968727027689932,19.152459482884467
-0.7846640621085496,-0.6586763082217997,20.453067620231455
1.1087039911996006,1.675494591367464,20.816389031456712
0.7153621585599697,0.8020544488258876,18.37454140576444
0.31591919106302846,-1.0035538069983776,18.42912749630445
1.5934805453362004,0.16421860349642325,19.91620281246585
1.1466728393980048,0.46765870389352604,18.4440610092739
1.2273706983862307,-0.14154283371552023,19.553753759461117
-0.09824226073739772,-0.6008520416114027,18.591473430584646
0.17447263675921362,1.5538276515154708,19.960247465698057
3.122541604525197,4.115256705458383,16.307256173598667
1.4781666095166648,1.525006265078647,18.560090522491013
-0.06609379421373228,-0.12348279185945521,20.275689147848656
0.7910438094761765,0.4997791725039893,19.21702179122342
0.07010648277508856,0.023958360206702056,18.0542297605514
-1.7275973538739107,-1.9045571500829899,19.406105753333307
-1.5786375540281479,-1.7549281320228138,18.70201340344604
-0.9222244298878847,0.7053414574944078,17.40759753936814
-0.20686908898929854,-0.14163658621016673,19.129130373354197
0.5860451468485848,-1.0346479756722802,18.8427100505688
1.5288221368700174,2.1187189590512387,18.138862389620936
0.07271153824913257,-0.21800100153048957,19.544597918060553
0.18931177614835398,3.1064473880432217,19.489752432851933
1.7071707971416676,1.5269596311723403,19.08465379091941
-0.73354910263704,-0.2670118232557497,18.107831691260717
-0.8964349351645043,-0.990022758318849,18.411524691769042
0.12994583566762358,-0.37448447866898976,19.51748885616811
0.09308895073039472,-0.2538704428695434,19.136484382733197
-0.5926724603745013,-0.5245414028269515,18.994432522047124
0.6043705582607172,1.2969158245647774,20.119283084230187
-2.183189580258356,-0.5562024383958779,18.96779474414322
-0.34236415360786404,0.043666681627697435,17.805007122219184
-0.5059447341481377,0.29804751665904894,19.117023294815485
0.13431151647732995,0.31145124265409235,19.105543367549966
0.2495705138655404,2.242491853858583,19.720113996024875
-1.5373150672206597,-0.82446247238818,20.890278133305394
0.3201641171984193,-0.6875508464124609,18.79721679340042
0.23863907448964244,-0.2867622171994512,18.87399990911356
0.5981886108799571,-0.3163190341384732,17.940474148673292
1.359814970415491,0.3460530298616118,20.89018580043838
-0.7682885248430716,-0.8585365755417471,17.45517412389167
0.44806602213074126,-1.6760891585857072,18.471574653790597
0.1776589304465155,-1.1652282551525295,19.878145269981957
0.5386620885637486,0.8743175962730412,19.91342875902389
0.4672090264168388,-0.07681548598516741,16.656127471500902
0.18676089807761795,-0.021434670879568407,18.511864367440428
1.3919093376791865,1.507344287235272,19.92869019083068
1.2909614157129035,2.3454781672651848,19.06930047952099
0.08513622687063824,-0.8686766335926607,17.70675456903949
-0.9156785905480975,-2.7594538598569898,19.48294721076365
-1.5959392584042829,0.5791847809096953,18.436072575254506
0.7173602004486284,-1.1637284345799617,19.216096582067077
0.8719454762807896,1.7309834289845896,17.57495476685248
-1.3302954017622133,-1.5164939325939746,17.89072063730009
-0.4950585147723218,-1.7616909616675243,20.11278386001999
-1.3816228320790667,-2.370242979123378,20.119478609958275
1.2670253563138691,3.03611022540057,17.87442025082848
